,Unnamed: 0,id,questionnaire_id,user_id,question_id,answer_text,question_option_id,created_at,updated_at,16,17,18,19,20,21,22,23,24,25,26,wereable
470,470,2093,2,126,23,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,,,,,,,,3.0,,,,W014
468,468,2091,2,126,21,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,,,,,,3.0,,,,,,W014
464,464,2087,2,126,17,,28,2021-05-17 14:11:30,2021-05-17 14:11:30,,2.0,,,,,,,,,,W014
466,466,2089,2,126,19,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,,,,3.0,,,,,,,,W014
465,465,2088,2,126,18,,28,2021-05-17 14:11:30,2021-05-17 14:11:30,,,2.0,,,,,,,,,W014
463,463,2086,2,126,16,,28,2021-05-17 14:11:30,2021-05-17 14:11:30,2.0,,,,,,,,,,,W014
467,467,2090,2,126,20,,29,2021-05-17 14:11:30,2021-05-17 14:11:30,,,,,3.0,,,,,,,W014
483,483,2106,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
482,482,2105,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
481,481,2104,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
480,480,2103,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
479,479,2102,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
477,477,2100,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
476,476,2099,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
475,475,2098,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
474,474,2097,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
484,484,2107,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
478,478,2101,2,126,16,,5,2021-05-17 14:12:55,2021-05-17 14:12:55,0.0,,,,,,,,,,,W014
493,493,2149,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
494,494,2150,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
491,491,2147,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
492,492,2148,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
495,495,2151,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
490,490,2146,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
486,486,2142,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
489,489,2145,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
488,488,2144,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
487,487,2143,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
485,485,2141,2,126,16,,5,2021-05-19 14:05:03,2021-05-19 14:05:03,0.0,,,,,,,,,,,W014
506,506,2162,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
505,505,2161,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
504,504,2160,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
503,503,2159,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
502,502,2158,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
501,501,2157,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
499,499,2155,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
498,498,2154,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
497,497,2153,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
496,496,2152,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
500,500,2156,2,126,16,,5,2021-05-19 14:06:44,2021-05-19 14:06:44,0.0,,,,,,,,,,,W014
513,513,2202,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
517,517,2206,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
516,516,2205,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
515,515,2204,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
514,514,2203,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
511,511,2200,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
509,509,2198,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
510,510,2199,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
508,508,2197,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
507,507,2196,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
512,512,2201,2,126,16,,5,2021-05-21 14:26:01,2021-05-21 14:26:01,0.0,,,,,,,,,,,W014
527,527,2216,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
518,518,2207,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
519,519,2208,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
520,520,2209,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
521,521,2210,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
522,522,2211,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
523,523,2212,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
524,524,2213,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
525,525,2214,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
526,526,2215,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
528,528,2217,2,126,16,,5,2021-05-21 14:29:45,2021-05-21 14:29:45,0.0,,,,,,,,,,,W014
536,536,2226,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
538,538,2228,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
535,535,2225,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
537,537,2227,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
534,534,2224,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
440,440,2223,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
532,532,2221,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
531,531,2220,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
530,530,2219,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
529,529,2218,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
533,533,2222,2,126,16,,5,2021-05-21 14:30:44,2021-05-21 14:30:44,0.0,,,,,,,,,,,W014
545,545,2235,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
548,548,2238,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
547,547,2237,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
546,546,2236,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
544,544,2234,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
549,549,2239,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
542,542,2232,2,126,19,,11,2021-05-21 14:55:26,2021-05-21 14:55:26,,,,0.0,,,,,,,,W014
541,541,2231,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
540,540,2230,2,126,17,,7,2021-05-21 14:55:26,2021-05-21 14:55:26,,0.0,,,,,,,,,,W014
539,539,2229,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
543,543,2233,2,126,16,,5,2021-05-21 14:55:26,2021-05-21 14:55:26,0.0,,,,,,,,,,,W014
560,560,2261,2,126,16,,5,2021-05-21 15:46:35,2021-05-21 15:46:35,0.0,,,,,,,,,,,W014
559,559,2260,2,126,25,,23,2021-05-21 15:46:35,2021-05-21 15:46:35,,,,,,,,,,0.0,,W014
558,558,2259,2,126,24,,21,2021-05-21 15:46:35,2021-05-21 15:46:35,,,,,,,,,0.0,,,W014
557,557,2258,2,126,23,,19,2021-05-21 15:46:35,2021-05-21 15:46:35,,,,,,,,0.0,,,,W014
556,556,2257,2,126,22,,17,2021-05-21 15:46:35,2021-05-21 15:46:35,,,,,,,0.0,,,,,W014
555,555,2256,2,126,21,,15,2021-05-21 15:46:35,2021-05-21 15:46:35,,,,,,0.0,,,,,,W014
554,554,2255,2,126,20,,13,2021-05-21 15:46:35,2021-05-21 15:46:35,,,,,0.0,,,,,,,W014
553,553,2254,2,126,19,,11,2021-05-21 15:46:35,2021-05-21 15:46:35,,,,0.0,,,,,,,,W014
552,552,2253,2,126,18,,9,2021-05-21 15:46:35,2021-05-21 15:46:35,,,0.0,,,,,,,,,W014
551,551,2252,2,126,17,,7,2021-05-21 15:46:35,2021-05-21 15:46:35,,0.0,,,,,,,,,,W014
550,550,2251,2,126,16,,5,2021-05-21 15:46:35,2021-05-21 15:46:35,0.0,,,,,,,,,,,W014
570,570,2394,2,126,25,,23,2021-05-24 14:48:37,2021-05-24 14:48:37,,,,,,,,,,0.0,,W014
569,569,2393,2,126,24,,21,2021-05-24 14:48:37,2021-05-24 14:48:37,,,,,,,,,0.0,,,W014
568,568,2392,2,126,23,,19,2021-05-24 14:48:37,2021-05-24 14:48:37,,,,,,,,0.0,,,,W014
567,567,2391,2,126,22,,17,2021-05-24 14:48:37,2021-05-24 14:48:37,,,,,,,0.0,,,,,W014
566,566,2390,2,126,21,,15,2021-05-24 14:48:37,2021-05-24 14:48:37,,,,,,0.0,,,,,,W014
571,571,2395,2,126,16,,5,2021-05-24 14:48:37,2021-05-24 14:48:37,0.0,,,,,,,,,,,W014
564,564,2388,2,126,19,,11,2021-05-24 14:48:37,2021-05-24 14:48:37,,,,0.0,,,,,,,,W014
563,563,2387,2,126,18,,9,2021-05-24 14:48:37,2021-05-24 14:48:37,,,0.0,,,,,,,,,W014
562,562,2386,2,126,17,,7,2021-05-24 14:48:37,2021-05-24 14:48:37,,0.0,,,,,,,,,,W014
561,561,2385,2,126,16,,5,2021-05-24 14:48:37,2021-05-24 14:48:37,0.0,,,,,,,,,,,W014
565,565,2389,2,126,20,,13,2021-05-24 14:48:37,2021-05-24 14:48:37,,,,,0.0,,,,,,,W014
581,581,2448,2,126,25,,23,2021-05-26 14:35:56,2021-05-26 14:35:56,,,,,,,,,,0.0,,W014
580,580,2447,2,126,24,,21,2021-05-26 14:35:56,2021-05-26 14:35:56,,,,,,,,,0.0,,,W014
579,579,2446,2,126,23,,19,2021-05-26 14:35:56,2021-05-26 14:35:56,,,,,,,,0.0,,,,W014
578,578,2445,2,126,22,,17,2021-05-26 14:35:56,2021-05-26 14:35:56,,,,,,,0.0,,,,,W014
577,577,2444,2,126,21,,15,2021-05-26 14:35:56,2021-05-26 14:35:56,,,,,,0.0,,,,,,W014
582,582,2449,2,126,16,,5,2021-05-26 14:35:56,2021-05-26 14:35:56,0.0,,,,,,,,,,,W014
575,575,2442,2,126,19,,11,2021-05-26 14:35:56,2021-05-26 14:35:56,,,,0.0,,,,,,,,W014
574,574,2441,2,126,16,,5,2021-05-26 14:35:56,2021-05-26 14:35:56,0.0,,,,,,,,,,,W014
573,573,2440,2,126,17,,7,2021-05-26 14:35:56,2021-05-26 14:35:56,,0.0,,,,,,,,,,W014
572,572,2439,2,126,16,,5,2021-05-26 14:35:56,2021-05-26 14:35:56,0.0,,,,,,,,,,,W014
576,576,2443,2,126,20,,13,2021-05-26 14:35:56,2021-05-26 14:35:56,,,,,0.0,,,,,,,W014
593,593,2460,2,126,16,,5,2021-05-26 14:40:34,2021-05-26 14:40:34,0.0,,,,,,,,,,,W014
592,592,2459,2,126,25,,23,2021-05-26 14:40:34,2021-05-26 14:40:34,,,,,,,,,,0.0,,W014
591,591,2458,2,126,24,,21,2021-05-26 14:40:34,2021-05-26 14:40:34,,,,,,,,,0.0,,,W014
590,590,2457,2,126,23,,19,2021-05-26 14:40:34,2021-05-26 14:40:34,,,,,,,,0.0,,,,W014
589,589,2456,2,126,22,,17,2021-05-26 14:40:34,2021-05-26 14:40:34,,,,,,,0.0,,,,,W014
588,588,2455,2,126,21,,15,2021-05-26 14:40:34,2021-05-26 14:40:34,,,,,,0.0,,,,,,W014
586,586,2453,2,126,19,,11,2021-05-26 14:40:34,2021-05-26 14:40:34,,,,0.0,,,,,,,,W014
585,585,2452,2,126,18,,9,2021-05-26 14:40:34,2021-05-26 14:40:34,,,0.0,,,,,,,,,W014
584,584,2451,2,126,17,,7,2021-05-26 14:40:34,2021-05-26 14:40:34,,0.0,,,,,,,,,,W014
583,583,2450,2,126,16,,5,2021-05-26 14:40:34,2021-05-26 14:40:34,0.0,,,,,,,,,,,W014
587,587,2454,2,126,20,,13,2021-05-26 14:40:34,2021-05-26 14:40:34,,,,,0.0,,,,,,,W014
600,600,2515,2,126,22,,17,2021-05-28 15:29:05,2021-05-28 15:29:05,,,,,,,0.0,,,,,W014
603,603,2518,2,126,25,,23,2021-05-28 15:29:05,2021-05-28 15:29:05,,,,,,,,,,0.0,,W014
604,604,2519,2,126,16,,5,2021-05-28 15:29:05,2021-05-28 15:29:05,0.0,,,,,,,,,,,W014
601,601,2516,2,126,23,,19,2021-05-28 15:29:05,2021-05-28 15:29:05,,,,,,,,0.0,,,,W014
599,599,2514,2,126,21,,15,2021-05-28 15:29:05,2021-05-28 15:29:05,,,,,,0.0,,,,,,W014
602,602,2517,2,126,24,,21,2021-05-28 15:29:05,2021-05-28 15:29:05,,,,,,,,,0.0,,,W014
597,597,2512,2,126,19,,11,2021-05-28 15:29:05,2021-05-28 15:29:05,,,,0.0,,,,,,,,W014
596,596,2511,2,126,18,,9,2021-05-28 15:29:05,2021-05-28 15:29:05,,,0.0,,,,,,,,,W014
595,595,2510,2,126,17,,7,2021-05-28 15:29:05,2021-05-28 15:29:05,,0.0,,,,,,,,,,W014
594,594,2509,2,126,16,,5,2021-05-28 15:29:05,2021-05-28 15:29:05,0.0,,,,,,,,,,,W014
598,598,2513,2,126,20,,13,2021-05-28 15:29:05,2021-05-28 15:29:05,,,,,0.0,,,,,,,W014
614,614,2529,2,126,25,,23,2021-05-28 15:32:30,2021-05-28 15:32:30,,,,,,,,,,0.0,,W014
613,613,2528,2,126,24,,21,2021-05-28 15:32:30,2021-05-28 15:32:30,,,,,,,,,0.0,,,W014
612,612,2527,2,126,23,,19,2021-05-28 15:32:30,2021-05-28 15:32:30,,,,,,,,0.0,,,,W014
611,611,2526,2,126,22,,17,2021-05-28 15:32:30,2021-05-28 15:32:30,,,,,,,0.0,,,,,W014
610,610,2525,2,126,21,,15,2021-05-28 15:32:30,2021-05-28 15:32:30,,,,,,0.0,,,,,,W014
615,615,2530,2,126,16,,5,2021-05-28 15:32:30,2021-05-28 15:32:30,0.0,,,,,,,,,,,W014
608,608,2523,2,126,19,,11,2021-05-28 15:32:30,2021-05-28 15:32:30,,,,0.0,,,,,,,,W014
607,607,2522,2,126,18,,9,2021-05-28 15:32:30,2021-05-28 15:32:30,,,0.0,,,,,,,,,W014
606,606,2521,2,126,17,,7,2021-05-28 15:32:30,2021-05-28 15:32:30,,0.0,,,,,,,,,,W014
605,605,2520,2,126,16,,5,2021-05-28 15:32:30,2021-05-28 15:32:30,0.0,,,,,,,,,,,W014
609,609,2524,2,126,20,,13,2021-05-28 15:32:30,2021-05-28 15:32:30,,,,,0.0,,,,,,,W014
626,626,2541,2,126,16,,5,2021-05-28 16:03:27,2021-05-28 16:03:27,0.0,,,,,,,,,,,W014
625,625,2540,2,126,25,,23,2021-05-28 16:03:27,2021-05-28 16:03:27,,,,,,,,,,0.0,,W014
624,624,2539,2,126,24,,21,2021-05-28 16:03:27,2021-05-28 16:03:27,,,,,,,,,0.0,,,W014
623,623,2538,2,126,23,,19,2021-05-28 16:03:27,2021-05-28 16:03:27,,,,,,,,0.0,,,,W014
622,622,2537,2,126,22,,17,2021-05-28 16:03:27,2021-05-28 16:03:27,,,,,,,0.0,,,,,W014
621,621,2536,2,126,21,,15,2021-05-28 16:03:27,2021-05-28 16:03:27,,,,,,0.0,,,,,,W014
619,619,2534,2,126,19,,11,2021-05-28 16:03:27,2021-05-28 16:03:27,,,,0.0,,,,,,,,W014
618,618,2533,2,126,18,,9,2021-05-28 16:03:27,2021-05-28 16:03:27,,,0.0,,,,,,,,,W014
617,617,2532,2,126,17,,7,2021-05-28 16:03:27,2021-05-28 16:03:27,,0.0,,,,,,,,,,W014
616,616,2531,2,126,16,,5,2021-05-28 16:03:27,2021-05-28 16:03:27,0.0,,,,,,,,,,,W014
620,620,2535,2,126,20,,13,2021-05-28 16:03:27,2021-05-28 16:03:27,,,,,0.0,,,,,,,W014
634,634,2593,2,126,23,,19,2021-05-31 14:08:28,2021-05-31 14:08:28,,,,,,,,0.0,,,,W014
636,636,2595,2,126,25,,23,2021-05-31 14:08:28,2021-05-31 14:08:28,,,,,,,,,,0.0,,W014
635,635,2594,2,126,24,,21,2021-05-31 14:08:28,2021-05-31 14:08:28,,,,,,,,,0.0,,,W014
637,637,2596,2,126,16,,5,2021-05-31 14:08:28,2021-05-31 14:08:28,0.0,,,,,,,,,,,W014
633,633,2592,2,126,22,,17,2021-05-31 14:08:28,2021-05-31 14:08:28,,,,,,,0.0,,,,,W014
629,629,2588,2,126,18,,9,2021-05-31 14:08:28,2021-05-31 14:08:28,,,0.0,,,,,,,,,W014
631,631,2590,2,126,20,,13,2021-05-31 14:08:28,2021-05-31 14:08:28,,,,,0.0,,,,,,,W014
630,630,2589,2,126,19,,11,2021-05-31 14:08:28,2021-05-31 14:08:28,,,,0.0,,,,,,,,W014
628,628,2587,2,126,17,,7,2021-05-31 14:08:28,2021-05-31 14:08:28,,0.0,,,,,,,,,,W014
627,627,2586,2,126,16,,5,2021-05-31 14:08:28,2021-05-31 14:08:28,0.0,,,,,,,,,,,W014
632,632,2591,2,126,21,,15,2021-05-31 14:08:28,2021-05-31 14:08:28,,,,,,0.0,,,,,,W014
648,648,2711,2,126,16,,5,2021-06-02 14:58:30,2021-06-02 14:58:30,0.0,,,,,,,,,,,W014
647,647,2710,2,126,25,,23,2021-06-02 14:58:30,2021-06-02 14:58:30,,,,,,,,,,0.0,,W014
645,645,2708,2,126,23,,19,2021-06-02 14:58:30,2021-06-02 14:58:30,,,,,,,,0.0,,,,W014
644,644,2707,2,126,22,,17,2021-06-02 14:58:30,2021-06-02 14:58:30,,,,,,,0.0,,,,,W014
643,643,2706,2,126,21,,15,2021-06-02 14:58:30,2021-06-02 14:58:30,,,,,,0.0,,,,,,W014
646,646,2709,2,126,24,,21,2021-06-02 14:58:30,2021-06-02 14:58:30,,,,,,,,,0.0,,,W014
641,641,2704,2,126,19,,11,2021-06-02 14:58:30,2021-06-02 14:58:30,,,,0.0,,,,,,,,W014
640,640,2703,2,126,18,,9,2021-06-02 14:58:30,2021-06-02 14:58:30,,,0.0,,,,,,,,,W014
639,639,2702,2,126,17,,7,2021-06-02 14:58:30,2021-06-02 14:58:30,,0.0,,,,,,,,,,W014
638,638,2701,2,126,16,,5,2021-06-02 14:58:30,2021-06-02 14:58:30,0.0,,,,,,,,,,,W014
642,642,2705,2,126,20,,13,2021-06-02 14:58:30,2021-06-02 14:58:30,,,,,0.0,,,,,,,W014
